cluster,ll,opt,node,planning_horizon,0.0,0.02,0.05
39,vopt,,SI0 0,2030,1027570501.7620753,1027570501.7620753,1027570501.7620753
39,vopt,,SI0 0,2040,1296153480.81857,1063297304.3667784,795725800.4975082
39,vopt,,SI0 0,2050,1190694254.0174599,801303099.4502339,448760141.6564934
39,vopt,,SI0 0,2060,1092858392.659636,603335304.3647625,252862786.63572827
39,vopt,,SI0 0,2070,957530120.0957336,433656213.64252573,136013019.2320653
39,vopt,,SI0 0,2080,933397172.9615645,346783074.85370326,81395712.22773206
39,vopt,,SI0 0,2090,910935056.8946139,277636851.2373622,48767385.36989559
39,vopt,,SI0 0,2100,886794937.7118611,221723222.491382,29145551.017052196
39,vopt,,SK0 0,2030,2284110033.484124,2284110033.484124,2284110033.484124
39,vopt,,SK0 0,2040,3055904421.893746,2506905997.0815034,1876060226.1543822
39,vopt,,SK0 0,2050,2843452054.624814,1913561719.829706,1071667174.4417167
39,vopt,,SK0 0,2060,2568236215.097996,1417848450.3795543,594231942.9949514
39,vopt,,SK0 0,2070,2475044428.435541,1120923898.7960775,351569374.56062716
39,vopt,,SK0 0,2080,2396514701.3603654,890372031.4825442,208985013.70272523
39,vopt,,SK0 0,2090,2320944187.112559,707382629.6731693,124252962.64345194
39,vopt,,SK0 0,2100,3073250148.103706,768397402.1298212,101005954.33126336
39,vopt,,XK0 0,2030,292341207.9262336,292341207.9262336,292341207.9262336
39,vopt,,XK0 0,2040,374336033.8163295,307085928.92323446,229809852.43772647
39,vopt,,XK0 0,2050,320981288.0146193,216011205.2979397,120974471.65173946
39,vopt,,XK0 0,2060,305643558.3631154,168736910.9765086,70719026.73215543
39,vopt,,XK0 0,2070,264053241.87142774,119587182.34215847,37507622.9052272
39,vopt,,XK0 0,2080,249617543.44367304,92739877.25736265,21767580.105978385
39,vopt,,XK0 0,2090,247740560.05583188,75506929.38765576,13262920.635838745
39,vopt,,XK0 0,2100,248510083.3926145,62134383.235863596,8167574.041931144
39,vopt,,EU agriculture,2030,985415.2490855315,985415.2490855315,985415.2490855315
39,vopt,,EU agriculture,2040,1044436.6715382999,856801.8478237102,641193.5151413588
39,vopt,,EU agriculture,2050,1072611.907614247,721837.0653747363,404256.147184156
39,vopt,,EU agriculture,2060,987526.4028941867,545184.579136928,228491.33958195368
39,vopt,,EU agriculture,2070,974098.443094106,441159.84832418174,138366.47797694048
39,vopt,,EU agriculture,2080,989137.3459147455,367492.1032603891,86256.46305133452
39,vopt,,EU agriculture,2090,989137.3459147455,301471.52212720516,52953.98587076305
39,vopt,,EU agriculture,2100,1087190.7559507194,271827.7108056285,35731.79355825885
39,vopt,,EU biogas,2030,5878601217.977731,5878601217.977731,5878601217.977731
39,vopt,,EU biogas,2040,8944494927.518976,7337601207.032141,5491143982.231992
39,vopt,,EU biogas,2050,8416658535.663456,5664169915.060746,3172150083.0248246
39,vopt,,EU biogas,2060,6000635702.578587,3312776286.7671566,1388411779.1758845
39,vopt,,EU biogas,2070,5853010624.389099,2650772411.763177,831394887.6521237
