cluster,ll,opt,node,planning_horizon,0.0,0.02,0.05
39,vopt,,MK0 0,2030,484598565.6531882,484598565.6531882,484598565.6531882
39,vopt,,MK0 0,2040,638784357.0211027,524025661.2691057,392158182.929767
39,vopt,,MK0 0,2050,811113510.9512594,545856140.7668259,305700151.6937239
39,vopt,,MK0 0,2060,759880698.5106927,419508012.74547434,175819257.30423522
39,vopt,,MK0 0,2070,666082249.0123385,301662266.30271375,94614107.52906106
39,vopt,,MK0 0,2080,676162477.4227076,251213213.21057796,58963888.070138164
39,vopt,,MK0 0,2090,747871593.6967442,227937999.34725037,40037697.46368047
39,vopt,,MK0 0,2100,831995522.3119141,208021855.40366414,27344504.248151105
39,vopt,,NL0 0,2030,19180216226.657135,19180216226.657135,19180216226.657135
39,vopt,,NL0 0,2040,31319657306.164616,25693027623.784622,19227552716.609127
39,vopt,,NL0 0,2050,30697341100.267006,20658430563.11945,11569505012.855734
39,vopt,,NL0 0,2060,28237550775.568573,15589129759.283535,6533532454.741297
39,vopt,,NL0 0,2070,22320609662.9085,10108790177.422222,3170546228.926008
39,vopt,,NL0 0,2080,24651384176.74302,9158676554.683424,2149692575.2399583
39,vopt,,NL0 0,2090,23046410982.51296,7024137372.997499,1233801682.4257858
39,vopt,,NL0 0,2100,20707726399.978462,5177503425.673512,680583605.7149816
39,vopt,,NO1 0,2030,11411074384.171873,11411074384.171873,11411074384.171873
39,vopt,,NO1 0,2040,14889974964.071693,12214965646.959839,9141152975.333702
39,vopt,,NO1 0,2050,13723230552.75019,9235340759.63352,5172141266.372979
39,vopt,,NO1 0,2060,12467328603.913414,6882849185.567159,2884658683.927684
39,vopt,,NO1 0,2070,11891007759.436123,5385323441.14189,1689066310.4269998
39,vopt,,NO1 0,2080,11839831236.842579,4398827424.164766,1032477410.576682
39,vopt,,NO1 0,2090,10451491772.44455,3185429350.2839713,559526085.9699934
39,vopt,,NO1 0,2100,8741038096.069237,2185500900.1079044,287284422.7418905
39,vopt,,PL0 0,2030,17478327497.522076,17478327497.522076,17478327497.522076
39,vopt,,PL0 0,2040,28296078835.415474,23212640165.766445,17371337820.295727
39,vopt,,PL0 0,2050,27487521319.049633,18498313865.91698,10359757695.39719
